Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,up,direction,attendDuration1,attendDuration2,attendDuration3,attendPercent1,attendPercent2,attendPercent3,lengthOfStay1,lengthOfStay2,lengthOfStay3
2020-11-17,,,,,,,,,,,33,290,323,100,35,32,40,68,171
2019-01-03,,,,,,,,,,,30,184,157,100,47,61,114,448,501
2019-01-24,,,,,,,,,,,201,441,251,100,23,63,915,413,59
2019-05-04,,,,,,,,,,,106,483,477,100,83,22,120,488,270
2019-12-24,,,,,,,,,,,8,492,59,35,66,29,841,372,281
2019-12-27,,,,,,,,,,,80,225,418,11,49,1,841,361,238
2020-01-02,,,,,,,,,,,62,223,438,35,19,31,841,262,437
2020-01-08,,,,,,,,,,,147,399,288,19,12,83,841,221,77
2020-01-13,,,,,,,,,,,117,362,422,16,64,27,841,129,424
2020-01-21,,,,,,,,,,,194,433,451,35,89,2,841,334,278
2020-01-27,,,,,,,,,,,146,344,361,19,88,96,841,477,13
2020-02-28,,,,,,,,,,,22,159,230,68,37,49,285,107,297
2020-03-03,,,,,,,,,,,84,270,277,25,20,55,285,381,489
2020-03-09,,,,,,,,,,,208,250,364,68,37,15,285,372,290
2020-03-09,,,,,,,,,,,0,482,174,0,90,84,285,477,366
2020-03-09,,,,,,,,,,,1,77,305,68,36,80,285,360,223
2020-03-10,,,,,,,,,,,24,289,2,7,88,21,285,350,527
2019-06-11,,,,,,,,,,,180,462,255,100,83,39,187,497,250
2020-03-07,,,,,,,,,,,120,109,451,100,46,68,127,92,31
2020-06-27,,,,,,,,,,,90,177,6,100,14,23,98,332,463
2020-07-10,,,,,,,,,,,31,370,226,100,99,17,35,69,341
2019-09-23,,,,,,,,,,,175,115,224,69,3,17,262,390,306
2019-09-26,,,,,,,,,,,80,483,407,31,89,12,262,184,295
2020-05-14,,,,,,,,,,,91,437,338,100,98,23,96,33,174
2019-10-15,,,,,,,,,,,207,63,359,100,53,56,214,518,55
2019-01-02,,,,,,,,,,,12,427,77,71,19,47,20,335,468
2019-01-02,,,,,,,,,,,5,266,359,29,5,23,20,102,262
2019-03-11,,,,,,,,,,,66,217,19,38,41,2,181,29,527
2019-03-15,,,,,,,,,,,107,111,319,62,12,35,181,21,523
2019-09-03,,,,,,,,,,,40,336,145,100,76,36,47,298,132
2020-12-30,,,,,,,,,,,134,138,205,100,30,30,139,296,66
2019-01-21,,,,,,,,,,,42,38,130,100,89,95,51,521,417
2019-10-24,,,,,,,,,,,3,18,68,100,63,58,82,219,121
2019-10-27,,,,,,,,,,,29,149,438,100,11,37,82,191,130
2019-01-27,,,,,,,,,,,91,472,4,100,21,34,99,513,278
2019-07-09,,,,,,,,,,,87,395,26,100,84,53,96,76,433
2020-11-17,,,,,,,,,,,2,468,285,100,34,85,229,428,10
2020-11-26,,,,,,,,,,,57,83,181,100,57,72,229,284,409
2019-07-22,,,,,,,,,,,5,199,44,100,20,18,80,366,345
2020-10-05,,,,,,,,,,,96,185,175,16,73,62,612,392,414
2020-10-19,,,,,,,,,,,334,146,17,55,54,60,612,478,288
2020-10-26,,,,,,,,,,,174,29,404,29,73,4,612,301,318
2019-08-01,,,,,,,,,,,14,7,223,100,42,92,18,15,442
2019-02-24,,,,,,,,,,,58,477,356,100,55,89,69,459,267
2019-12-16,,,,,,,,,,,29,310,18,7,78,45,398,303,358
2019-12-31,,,,,,,,,,,360,169,34,93,82,93,398,447,261
2020-01-17,,,,,,,,,,,31,402,121,100,14,82,35,69,520
2020-10-26,,,,,,,,,,,134,456,319,100,97,57,141,256,513
2020-06-29,,,,,,,,,,,61,353,111,22,96,25,290,149,386
2020-07-08,,,,,,,,,,,221,452,131,78,23,47,290,299,28
2020-09-28,,,,,,,,,,,142,18,206,100,19,43,149,362,454
2021-01-01,,,,,,,,,,,55,203,355,100,80,43,65,295,350
2020-12-22,,,,,,,,,,,50,157,39,46,91,96,116,239,295
2020-12-24,,,,,,,,,,,58,78,36,54,11,94,116,139,66
2019-04-08,,,,,,,,,,,159,462,328,85,62,2,219,82,405
2019-04-08,,,,,,,,,,,159,153,322,85,41,79,219,233,220
2019-04-10,,,,,,,,,,,54,149,28,15,98,96,219,314,426
2019-08-24,,,,,,,,,,,47,70,259,100,14,13,51,64,285
2020-01-19,,,,,,,,,,,105,325,236,100,7,68,113,261,510
2021-01-09,,,,,,,,,,,9,61,428,100,55,47,19,145,159
2021-01-09,,,,,,,,,,,9,377,262,100,1,53,19,238,189
2019-01-09,,,,,,,,,,,89,284,215,100,20,90,1426,21,52
2020-01-13,,,,,,,,,,,68,467,379,94,70,71,89,235,370
2020-01-13,,,,,,,,,,,4,267,356,6,71,64,89,20,291
2020-03-23,,,,,,,,,,,123,27,271,24,83,85,526,356,262
2020-03-23,,,,,,,,,,,1,25,377,0,89,44,526,162,350
2020-04-01,,,,,,,,,,,222,400,277,43,84,12,526,203,5
2020-04-08,,,,,,,,,,,168,101,316,33,46,78,526,214,460
2020-08-15,,,,,,,,,,,55,87,46,34,27,54,498,108,14
2020-08-17,,,,,,,,,,,53,245,438,13,23,68,498,121,223
2020-08-24,,,,,,,,,,,87,262,404,34,20,17,498,240,138
2020-09-02,,,,,,,,,,,220,138,297,53,30,32,498,75,264
2019-04-01,,,,,,,,,,,130,345,89,69,1,40,194,216,385
2019-04-03,,,,,,,,,,,58,50,176,31,91,72,194,344,435
2020-11-17,,,,,,,,,,,84,455,124,100,100,84,143,441,352
2020-07-29,,,,,,,,,,,23,53,132,100,24,48,29,483,479
2020-01-27,,,,,,,,,,,118,466,91,100,53,64,157,235,306
2020-06-03,,,,,,,,,,,0,411,48,0,77,63,93,391,366
2020-06-07,,,,,,,,,,,83,191,397,100,38,86,93,451,536
2020-08-24,,,,,,,,,,,116,353,115,96,14,7,129,470,393
2020-08-24,,,,,,,,,,,5,155,432,4,98,70,129,61,537
2019-10-17,,,,,,,,,,,218,282,106,100,52,40,232,183,167
2019-05-06,,,,,,,,,,,218,423,414,100,85,30,484,430,323
2020-03-07,,,,,,,,,,,38,365,330,100,86,83,43,491,421
2019-06-25,,,,,,,,,,,7,348,460,76,20,82,85,328,203
2019-06-26,,,,,,,,,,,18,327,14,24,64,87,85,110,178
2019-06-28,,,,,,,,,,,51,237,405,76,98,92,85,302,66
2019-07-15,,,,,,,,,,,30,429,287,23,6,88,132,415,55
2019-07-19,,,,,,,,,,,98,15,162,77,79,41,132,9,445
2020-07-17,,,,,,,,,,,36,132,155,77,48,51,239,240,316
2020-07-17,,,,,,,,,,,29,408,24,23,81,6,239,474,505
2020-07-25,,,,,,,,,,,61,58,74,77,47,21,239,179,141
2019-08-21,,,,,,,,,,,125,255,87,100,88,3,134,280,530
2019-09-03,,,,,,,,,,,9,124,63,100,59,88,20,274,341
2020-12-23,,,,,,,,,,,8,335,144,100,78,48,18,169,236
2019-09-29,,,,,,,,,,,44,467,262,100,36,65,49,15,535
2020-11-17,,,,,,,,,,,48,21,356,32,46,4,390,497,238
2020-11-30,,,,,,,,,,,88,373,162,58,9,5,390,15,121
2020-12-01,,,,,,,,,,,16,490,208,11,42,38,390,448,372
2019-01-05,,,,,,,,,,,69,402,208,100,90,73,80,163,118
2020-03-03,,,,,,,,,,,202,366,19,100,35,80,679,542,363
2021-01-07,,,,,,,,,,,14,134,472,35,81,28,192,528,190
2021-01-08,,,,,,,,,,,22,248,307,14,30,54,192,329,7
2021-01-11,,,,,,,,,,,42,390,109,35,93,84,192,436,389
2021-01-14,,,,,,,,,,,81,15,303,51,60,91,192,460,313
2019-08-23,,,,,,,,,,,21,192,397,12,32,3,342,454,375
2019-08-26,,,,,,,,,,,13,167,370,88,12,44,342,412,494
2019-08-27,,,,,,,,,,,11,482,87,12,51,41,342,405,388
2019-09-05,,,,,,,,,,,227,348,110,88,63,36,342,360,91
2020-01-17,,,,,,,,,,,102,436,259,100,2,23,112,363,342
2019-04-22,,,,,,,,,,,182,11,489,85,1,65,221,375,267
2019-04-23,,,,,,,,,,,32,339,133,15,54,37,221,272,49
2019-07-05,,,,,,,,,,,27,210,10,100,76,2,35,539,162
2019-09-13,,,,,,,,,,,88,14,340,37,13,52,372,416,4
2019-09-24,,,,,,,,,,,151,352,369,63,25,4,372,371,90
2020-07-27,,,,,,,,,,,76,78,362,59,52,1,136,517,368
2020-07-27,,,,,,,,,,,0,494,191,0,97,34,136,417,512
2020-07-29,,,,,,,,,,,53,107,349,41,71,40,136,474,7
2020-07-31,,,,,,,,,,,32,260,25,100,55,75,37,173,216
2020-08-29,,,,,,,,,,,27,282,189,100,36,65,36,369,137
2020-04-02,,,,,,,,,,,38,128,228,100,28,85,49,305,120
2019-11-01,,,,,,,,,,,64,421,313,100,37,92,72,19,178
2020-09-18,,,,,,,,,,,26,6,229,100,2,80,32,301,215
2019-03-25,,,,,,,,,,,103,408,118,100,46,62,259,279,81
2020-10-19,,,,,,,,,,,54,28,382,14,99,67,383,174,174
2020-11-01,,,,,,,,,,,324,56,369,86,43,92,383,42,424
2020-02-10,,,,,,,,,,,315,272,446,100,95,47,318,455,228
2019-07-15,,,,,,,,,,,77,66,93,64,94,46,135,143,418
2019-07-17,,,,,,,,,,,44,11,173,36,1,65,135,22,485
2019-07-18,,,,,,,,,,,80,103,129,100,92,80,170,377,445
2019-05-17,,,,,,,,,,,4,497,471,100,92,9,11,101,409
2019-09-07,,,,,,,,,,,4,34,280,15,68,9,627,356,124
2019-09-16,,,,,,,,,,,67,409,258,15,24,54,627,70,4
2019-10-02,,,,,,,,,,,393,467,465,85,6,66,627,115,367
2020-02-10,,,,,,,,,,,83,90,5,100,48,74,91,436,442
2020-11-30,,,,,,,,,,,1,425,155,1,39,15,93,4,440
2020-12-03,,,,,,,,,,,83,214,396,99,85,78,93,44,358
2019-07-18,,,,,,,,,,,71,225,105,100,34,96,76,460,266
2019-06-19,,,,,,,,,,,65,31,220,100,83,30,72,394,440
2020-02-26,,,,,,,,,,,57,372,75,100,9,26,516,39,154
2019-05-05,,,,,,,,,,,135,372,128,100,43,43,144,17,466
2019-12-29,,,,,,,,,,,162,126,48,12,37,53,2439,83,98
2020-01-03,,,,,,,,,,,93,216,432,18,86,56,2439,391,35
2020-01-09,,,,,,,,,,,151,181,358,18,100,51,2439,3,210
2020-01-03,,,,,,,,,,,0,142,198,0,62,71,2439,226,35
2020-01-11,,,,,,,,,,,47,316,61,3,44,91,2439,405,96
2020-01-12,,,,,,,,,,,1,349,19,0,91,84,2439,36,216
2020-03-09,,,,,,,,,,,336,107,245,25,29,79,2439,234,133
2020-03-23,,,,,,,,,,,337,26,258,25,67,67,2439,460,322
2020-04-02,,,,,,,,,,,242,77,106,18,51,51,2439,20,279
2020-05-19,,,,,,,,,,,339,205,327,89,51,21,393,409,121
2020-05-21,,,,,,,,,,,41,494,258,11,15,33,393,328,65
2020-02-03,,,,,,,,,,,163,305,261,100,72,45,173,427,355
2020-02-12,,,,,,,,,,,0,431,348,0,24,48,312,35,310
2020-02-24,,,,,,,,,,,278,326,317,89,68,61,312,437,164
2020-02-25,,,,,,,,,,,34,455,484,11,59,82,312,322,500
2020-03-08,,,,,,,,,,,5,48,433,100,41,99,15,23,266
2019-10-07,,,,,,,,,,,98,46,167,29,42,19,352,129,212
2019-10-17,,,,,,,,,,,243,43,70,71,25,18,352,151,187
2020-01-13,,,,,,,,,,,97,441,397,33,31,56,319,498,335
2020-01-21,,,,,,,,,,,194,440,167,66,42,24,319,127,368
2020-01-21,,,,,,,,,,,3,344,60,1,20,58,319,329,248
2019-02-11,,,,,,,,,,,205,272,363,37,78,53,673,373,303
2019-02-18,,,,,,,,,,,170,287,133,31,67,84,673,522,89
2019-02-25,,,,,,,,,,,173,336,288,32,45,3,673,50,305
2020-12-04,,,,,,,,,,,167,33,100,97,43,84,266,126,481
2020-12-07,,,,,,,,,,,6,133,486,3,72,69,266,57,484
2019-06-06,,,,,,,,,,,16,465,239,100,53,22,23,59,446
2019-04-19,,,,,,,,,,,3,73,94,4,91,73,127,202,73
2019-04-24,,,,,,,,,,,65,493,369,96,95,93,127,420,71
2020-06-06,,,,,,,,,,,7,485,20,3,88,43,247,548,451
2020-06-15,,,,,,,,,,,217,37,418,92,32,1,247,67,435
2020-06-15,,,,,,,,,,,11,3,172,5,75,94,247,221,366
2019-12-25,,,,,,,,,,,32,480,114,100,97,40,44,226,61
2020-09-15,,,,,,,,,,,108,167,334,100,100,12,115,113,389
2019-03-15,,,,,,,,,,,0,243,343,0,82,78,14336,151,75
2019-03-16,,,,,,,,,,,28,416,140,100,48,75,27,175,343
2019-06-28,,,,,,,,,,,84,203,310,98,56,63,90,514,94
2019-06-28,,,,,,,,,,,2,20,24,2,77,32,90,433,106
2020-05-29,,,,,,,,,,,76,220,119,100,48,37,77,528,81
2020-12-01,,,,,,,,,,,92,123,357,100,28,42,98,471,186
2019-04-28,,,,,,,,,,,144,384,363,100,42,12,151,425,401
2020-07-04,,,,,,,,,,,17,319,189,100,57,40,77,385,108
2019-06-25,,,,,,,,,,,89,46,108,100,53,75,91,283,465
2019-09-12,,,,,,,,,,,25,336,65,100,9,41,30,484,372
2019-12-16,,,,,,,,,,,49,192,329,32,3,72,156,15,149
2019-12-20,,,,,,,,,,,105,153,460,68,8,49,156,445,351
2019-08-26,,,,,,,,,,,91,182,223,42,70,24,372,52,19
2019-08-31,,,,,,,,,,,127,188,39,58,37,50,372,243,179
2020-01-08,,,,,,,,,,,60,230,155,100,73,82,72,529,390
2019-12-09,,,,,,,,,,,39,430,274,100,56,14,44,10,46
2020-06-10,,,,,,,,,,,34,375,472,100,69,8,41,131,17
2020-07-07,,,,,,,,,,,85,423,292,100,39,72,91,206,480
2020-08-22,,,,,,,,,,,52,51,268,100,96,23,69,13,486
2020-03-24,,,,,,,,,,,35,64,206,100,67,29,216,505,196
2020-11-02,,,,,,,,,,,133,426,47,100,73,60,192,397,37
2020-01-13,,,,,,,,,,,82,445,48,6,38,74,1322,451,223
2020-01-13,,,,,,,,,,,0,115,172,60,32,26,1322,9,472
2020-01-16,,,,,,,,,,,75,208,218,6,11,66,1322,453,502
2020-02-18,,,,,,,,,,,789,309,219,60,12,80,1322,41,98
2020-03-04,,,,,,,,,,,366,154,146,28,80,7,1322,40,160
2019-12-06,,,,,,,,,,,61,198,96,100,9,21,68,435,115
2019-05-29,,,,,,,,,,,86,468,172,100,48,50,89,74,27
2020-12-22,,,,,,,,,,,88,266,497,100,16,7,98,104,136
2019-08-15,,,,,,,,,,,22,452,11,100,69,94,29,406,300
2019-10-21,,,,,,,,,,,15,4,90,79,88,27,26,272,544
2019-10-21,,,,,,,,,,,4,482,484,21,58,48,26,402,275
2019-11-22,,,,,,,,,,,9,240,457,100,74,46,12,209,42
2020-03-11,,,,,,,,,,,65,214,383,100,77,62,74,221,425
2020-09-08,,,,,,,,,,,1,176,203,6,96,71,26,51,155
2020-09-09,,,,,,,,,,,17,342,206,94,84,58,26,59,247
2020-10-24,,,,,,,,,,,113,297,324,100,77,7,121,92,101
2020-11-15,,,,,,,,,,,19,231,367,100,47,82,27,2,427
2019-02-06,,,,,,,,,,,14,10,392,100,23,64,15,213,144
2019-03-22,,,,,,,,,,,69,346,299,100,38,11,78,221,104
2019-07-29,,,,,,,,,,,9,290,186,11,35,24,83,364,272
2019-08-01,,,,,,,,,,,70,227,282,89,42,8,83,439,360
2020-01-10,,,,,,,,,,,87,271,304,10,81,59,913,111,32
2020-01-27,,,,,,,,,,,404,306,416,44,100,79,913,424,271
2020-02-10,,,,,,,,,,,336,476,461,37,62,46,913,490,277
2020-02-13,,,,,,,,,,,84,497,226,9,17,67,913,479,400
2019-07-07,,,,,,,,,,,56,492,467,100,23,40,69,311,506
2020-03-26,,,,,,,,,,,172,37,295,100,82,60,179,6,364
2020-11-10,,,,,,,,,,,155,163,160,100,9,13,163,533,438
2019-07-29,,,,,,,,,,,193,406,176,85,69,54,235,393,363
2019-07-30,,,,,,,,,,,34,237,470,15,86,35,235,325,180
2020-06-18,,,,,,,,,,,2,83,99,2,17,30,121,369,121
2020-06-23,,,,,,,,,,,112,167,194,98,49,15,121,493,157
2020-11-17,,,,,,,,,,,8,262,195,100,50,45,52,245,215
2019-05-09,,,,,,,,,,,96,385,92,100,33,84,101,42,195
2020-08-17,,,,,,,,,,,33,404,21,100,44,10,38,547,178
2020-04-21,,,,,,,,,,,36,423,468,100,22,84,45,292,258
2020-09-04,,,,,,,,,,,82,42,290,100,14,12,87,72,12
2019-09-04,,,,,,,,,,,127,109,212,100,97,65,131,372,255
2019-10-09,,,,,,,,,,,15,209,239,100,68,94,23,15,210
2019-06-10,,,,,,,,,,,4,282,455,100,74,56,19,475,166
2020-06-09,,,,,,,,,,,14,261,262,100,40,61,23,521,413
2020-10-30,,,,,,,,,,,40,159,146,100,16,72,48,3,109
2019-04-12,,,,,,,,,,,144,368,474,100,90,81,150,528,151
2020-09-18,,,,,,,,,,,23,59,455,8,53,92,1219,154,375
2020-10-21,,,,,,,,,,,1,472,199,0,14,73,1219,456,347
2020-11-02,,,,,,,,,,,277,453,89,92,49,79,1219,243,485
2019-06-28,,,,,,,,,,,83,60,339,89,17,37,99,360,100
2019-06-28,,,,,,,,,,,10,381,63,11,54,44,99,419,296
2020-06-26,,,,,,,,,,,86,344,235,100,77,6,90,431,20
2020-03-09,,,,,,,,,,,74,499,64,23,76,87,336,430,47
2020-03-19,,,,,,,,,,,245,413,140,77,1,53,336,414,11
2020-05-04,,,,,,,,,,,104,184,22,55,48,1,201,355,519
2020-05-04,,,,,,,,,,,1,486,333,1,37,73,201,44,480
2020-05-07,,,,,,,,,,,83,382,191,44,47,56,201,23,199
2020-11-13,,,,,,,,,,,57,391,349,100,90,16,68,49,401
2020-10-16,,,,,,,,,,,205,73,317,100,17,73,215,367,225
2020-02-06,,,,,,,,,,,69,16,118,100,97,88,79,146,41
2019-01-09,,,,,,,,,,,35,43,378,100,14,30,44,501,495
2019-04-03,,,,,,,,,,,46,368,374,86,13,83,363,381,496
2019-04-05,,,,,,,,,,,42,487,6,14,92,74,363,526,25
2019-04-16,,,,,,,,,,,212,15,478,86,60,65,363,371,85
2019-01-25,,,,,,,,,,,8,108,468,100,76,36,32,40,36
2019-01-25,,,,,,,,,,,0,144,22,0,76,14,32,535,341
2019-01-25,,,,,,,,,,,10,102,117,100,46,37,32,21,271
2019-02-21,,,,,,,,,,,195,452,133,100,99,47,527,78,259
2019-09-06,,,,,,,,,,,218,262,64,100,49,52,242,36,545
2019-09-14,,,,,,,,,,,40,479,445,22,76,69,195,280,181
2019-09-20,,,,,,,,,,,144,466,344,78,2,34,195,362,232
2019-09-23,,,,,,,,,,,33,480,368,100,6,20,44,47,412
2020-07-06,,,,,,,,,,,23,84,152,100,47,99,30,377,274
2019-03-05,,,,,,,,,,,50,393,11,100,16,62,58,176,245
2019-03-08,,,,,,,,,,,10,36,458,100,57,80,24,504,96
2019-03-06,,,,,,,,,,,10,408,490,100,25,8,143,165,132
2019-03-07,,,,,,,,,,,15,323,1,100,70,4,143,202,157
2019-03-11,,,,,,,,,,,9,421,421,100,85,94,143,431,258
2019-03-25,,,,,,,,,,,7,492,164,100,32,96,171,435,268
2019-03-25,,,,,,,,,,,7,318,407,100,51,40,171,350,17
2020-01-27,,,,,,,,,,,334,328,261,100,48,60,539,427,418
2020-07-21,,,,,,,,,,,15,441,41,100,6,25,23,392,326
2020-07-25,,,,,,,,,,,42,234,460,100,71,50,47,204,336
2020-12-09,,,,,,,,,,,110,291,384,100,45,100,167,281,450
2019-08-10,,,,,,,,,,,27,491,430,100,36,52,41,242,365
2020-10-31,,,,,,,,,,,0,325,260,0,59,4,77,303,233
2020-11-03,,,,,,,,,,,71,77,187,100,74,77,77,159,412
2019-06-30,,,,,,,,,,,46,186,329,12,24,27,777,112,430
2019-07-29,,,,,,,,,,,337,235,274,88,77,63,777,471,449
2020-03-09,,,,,,,,,,,248,222,208,89,77,17,290,142,232
2020-03-10,,,,,,,,,,,30,283,56,11,28,72,290,76,143
2020-08-06,,,,,,,,,,,115,143,220,100,48,32,122,224,466
2020-06-09,,,,,,,,,,,185,16,301,76,45,76,1096,287,461
2020-06-15,,,,,,,,,,,154,227,269,23,44,91,1096,22,239
2020-06-29,,,,,,,,,,,334,293,408,76,42,84,1096,456,538
2020-06-29,,,,,,,,,,,6,372,331,1,17,90,1096,213,151
2020-01-28,,,,,,,,,,,111,56,306,100,96,97,122,505,36
2020-07-09,,,,,,,,,,,47,396,470,100,83,9,53,379,132
2020-07-22,,,,,,,,,,,120,460,444,100,40,43,126,51,310
2019-10-25,,,,,,,,,,,374,435,283,100,70,8,383,57,66
2019-06-13,,,,,,,,,,,11,188,488,100,5,1,19,329,415
2020-12-09,,,,,,,,,,,113,383,267,100,100,85,331,273,410
2019-08-17,,,,,,,,,,,13,80,288,100,67,46,122,15,391
2019-01-08,,,,,,,,,,,137,398,106,100,99,25,146,267,483
2020-05-02,,,,,,,,,,,82,310,428,100,66,19,93,183,266
2019-06-28,,,,,,,,,,,84,56,299,92,98,39,97,339,288
2019-06-28,,,,,,,,,,,7,381,429,8,12,12,97,287,231
2020-08-24,,,,,,,,,,,127,107,299,55,24,92,237,35,300
2020-08-28,,,,,,,,,,,102,76,262,45,34,39,237,59,476
2019-12-09,,,,,,,,,,,56,54,336,100,19,81,62,212,286
2020-07-06,,,,,,,,,,,147,89,31,100,87,91,164,199,496
2020-08-04,,,,,,,,,,,79,482,408,100,96,85,169,156,392
2019-12-13,,,,,,,,,,,1,99,226,43,17,82,151,506,143
2019-12-13,,,,,,,,,,,0,246,41,0,99,4,151,270,369
2019-12-16,,,,,,,,,,,62,263,84,43,17,61,151,229,177
2019-12-19,,,,,,,,,,,83,388,198,57,18,87,151,119,283
2020-07-31,,,,,,,,,,,156,64,33,100,40,76,165,238,365
2020-09-27,,,,,,,,,,,24,136,166,100,2,33,34,78,430
2019-03-11,,,,,,,,,,,123,474,404,68,64,84,187,481,147
2019-03-13,,,,,,,,,,,57,185,417,32,83,34,187,376,190
2019-03-18,,,,,,,,,,,83,55,195,100,93,51,86,125,177
2019-10-19,,,,,,,,,,,82,202,216,100,32,97,88,134,506
2020-05-26,,,,,,,,,,,65,374,271,100,72,28,72,378,220
2019-05-01,,,,,,,,,,,65,48,364,100,41,60,73,108,471
2019-09-21,,,,,,,,,,,59,449,389,100,56,10,68,185,418
2019-11-25,,,,,,,,,,,12,99,319,30,17,61,39,289,428
2019-11-26,,,,,,,,,,,28,91,254,70,10,22,39,186,389
2020-02-25,,,,,,,,,,,30,144,222,100,46,11,95,460,301
2021-01-15,,,,,,,,,,,91,402,479,100,37,86,98,233,306
2019-09-22,,,,,,,,,,,73,234,113,100,74,3,80,275,319
2021-01-04,,,,,,,,,,,160,305,475,66,47,99,242,515,232
2021-01-07,,,,,,,,,,,82,24,71,34,14,59,242,549,239
2020-12-22,,,,,,,,,,,724,8,297,66,83,86,1094,336,21
2021-01-06,,,,,,,,,,,365,252,146,34,42,4,1094,85,168
2020-07-30,,,,,,,,,,,9,373,102,6,5,47,236,533,495
2020-07-31,,,,,,,,,,,26,345,443,17,14,61,236,532,493
2020-08-05,,,,,,,,,,,121,462,103,78,45,69,236,124,456
2019-04-04,,,,,,,,,,,72,42,70,100,94,50,83,169,126
2020-11-24,,,,,,,,,,,14,138,453,100,74,70,25,24,125
2020-10-17,,,,,,,,,,,5,384,365,100,57,76,150,247,90
2020-10-23,,,,,,,,,,,0,218,258,0,28,47,150,300,232
2020-10-23,,,,,,,,,,,0,351,114,0,55,46,150,69,448
2019-09-07,,,,,,,,,,,4,59,380,100,57,67,19,188,350
2019-12-20,,,,,,,,,,,83,124,119,100,95,65,91,384,101
2020-04-06,,,,,,,,,,,2,410,254,15,40,98,147,515,362
2020-04-06,,,,,,,,,,,11,264,35,85,44,77,147,133,294
2020-07-31,,,,,,,,,,,42,158,242,100,42,43,47,198,207
2020-09-19,,,,,,,,,,,6,264,444,13,59,39,54,297,277
2020-09-21,,,,,,,,,,,34,53,82,72,83,32,54,521,161
2020-09-21,,,,,,,,,,,7,345,425,15,73,75,54,333,127
2019-02-11,,,,,,,,,,,92,135,42,33,55,61,285,72,249
2019-02-19,,,,,,,,,,,186,210,159,67,50,13,285,122,267
2019-04-01,,,,,,,,,,,117,362,239,100,1,73,128,445,320
2019-04-01,,,,,,,,,,,117,28,155,100,71,13,128,474,487
2020-03-24,,,,,,,,,,,21,445,351,100,43,37,26,123,144
2020-03-11,,,,,,,,,,,5,105,482,4,28,65,147,215,381
2020-03-16,,,,,,,,,,,129,380,213,96,26,63,147,244,390
2019-04-01,,,,,,,,,,,21,250,16,13,100,35,433,132,110
2019-04-05,,,,,,,,,,,92,124,351,57,59,91,433,221,280
2019-04-18,,,,,,,,,,,48,98,314,30,71,51,433,144,30
2020-04-19,,,,,,,,,,,35,247,233,100,86,17,46,190,144
2019-09-27,,,,,,,,,,,93,387,354,100,44,17,97,238,44
2019-01-02,,,,,,,,,,,5,21,430,100,1,9,335,491,218
2019-09-16,,,,,,,,,,,194,293,455,86,19,69,236,119,188
2019-09-17,,,,,,,,,,,31,416,14,14,66,67,236,95,209
2020-10-05,,,,,,,,,,,64,451,400,100,4,50,339,402,393
2020-10-26,,,,,,,,,,,0,139,71,56,65,30,123,77,168
2020-10-28,,,,,,,,,,,51,124,96,44,46,76,123,372,450
2020-10-31,,,,,,,,,,,66,142,336,56,2,71,123,114,278
2019-08-15,,,,,,,,,,,86,43,235,100,19,18,94,132,56
2019-09-20,,,,,,,,,,,134,69,151,100,51,61,151,66,237
2019-10-29,,,,,,,,,,,179,242,20,100,36,38,188,244,172
2019-01-10,,,,,,,,,,,191,434,67,100,33,90,511,535,142
2020-03-23,,,,,,,,,,,152,140,256,59,88,30,266,78,243
2020-03-23,,,,,,,,,,,1,306,88,0,80,32,266,43,499
2020-03-27,,,,,,,,,,,104,278,106,40,16,34,266,165,499
2020-06-10,,,,,,,,,,,113,40,10,100,64,58,117,52,362
2020-07-21,,,,,,,,,,,14,76,82,100,86,10,22,121,510
2019-06-28,,,,,,,,,,,411,433,226,57,90,97,717,161,304
2019-07-10,,,,,,,,,,,300,419,2,42,11,60,717,228,115
2019-07-03,,,,,,,,,,,5,450,99,1,11,26,717,247,2
2019-07-03,,,,,,,,,,,5,336,156,1,70,8,717,491,482
2019-09-27,,,,,,,,,,,4,454,74,100,76,60,25,335,156
2019-10-08,,,,,,,,,,,31,441,71,100,70,57,46,512,280
2019-03-18,,,,,,,,,,,104,235,61,100,95,9,115,327,501
2020-11-13,,,,,,,,,,,50,236,25,58,19,71,475,466,272
2020-11-25,,,,,,,,,,,118,358,444,58,95,72,475,65,266
2020-11-30,,,,,,,,,,,115,408,472,40,47,79,475,448,169
2020-11-30,,,,,,,,,,,7,376,322,2,79,92,475,261,221
2020-08-26,,,,,,,,,,,59,34,147,100,95,86,67,209,441
2019-08-26,,,,,,,,,,,80,77,170,100,52,95,98,403,359
2020-10-20,,,,,,,,,,,53,301,186,87,40,73,67,494,320
2020-10-20,,,,,,,,,,,8,240,322,13,96,5,67,114,480
2020-01-05,,,,,,,,,,,2,257,178,79,21,34,393,206,216
2020-01-07,,,,,,,,,,,46,250,119,21,98,77,393,162,414
2020-01-14,,,,,,,,,,,169,65,315,79,87,87,393,145,7
2020-09-17,,,,,,,,,,,15,155,254,100,53,47,21,194,185
2020-12-13,,,,,,,,,,,13,203,466,100,73,39,24,422,433
2020-05-14,,,,,,,,,,,76,62,230,100,83,29,83,154,187
2020-05-14,,,,,,,,,,,76,292,132,100,26,4,83,176,301
2020-07-13,,,,,,,,,,,196,47,192,79,34,57,257,39,465
2020-07-15,,,,,,,,,,,51,249,134,21,59,61,257,497,139
